Date,Open,High,Low,Close,Adj Close,Volume
28/11/2018,396.969543,401.931641,394.488464,396.969543,336.9711,3940655
29/11/2018,394.488464,401.931641,394.488464,401.931641,341.183228,1368770
30/11/2018,401.931641,419.299072,396.969543,419.299072,355.925751,10851613
03/12/2018,421.780121,421.780121,396.969543,416.818024,353.819672,5914005
04/12/2018,414.336945,416.818024,406.893768,411.855896,349.607544,1909869
05/12/2018,406.893768,414.336945,401.931641,411.855896,349.607544,782125
06/12/2018,411.855896,424.2612,409.374817,416.818024,353.819672,5093388
07/12/2018,419.299072,436.666473,419.299072,431.704376,366.456085,14441208
10/12/2018,429.223297,436.666473,414.336945,414.336945,351.713562,3490444
11/12/2018,416.818024,419.299072,404.41272,411.855896,349.607544,4556117
12/12/2018,411.855896,411.855896,396.969543,401.931641,341.183228,7467172
13/12/2018,401.931641,411.855896,401.931641,406.893768,345.395386,2301637
14/12/2018,404.41272,409.374817,401.931641,404.41272,343.289337,7483294
17/12/2018,406.893768,409.374817,401.931641,404.41272,343.289337,2626901
18/12/2018,406.893768,406.893768,401.931641,401.931641,341.183228,1263169
19/12/2018,401.931641,409.374817,401.931641,404.41272,343.289337,1138223
20/12/2018,404.41272,409.374817,401.931641,406.893768,345.395386,937301
